time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1985-11-17T09:40:21.290Z,-1.639,134.911,10,7.1,mw,,,,1.4,us,usp0002mvw,2022-04-27T22:31:56.123Z,"127 km SE of Manokwari, Indonesia",earthquake,,,,,reviewed,us,nc
1985-09-21T01:37:13.470Z,17.802,-101.647,30.8,7.6,mw,,,,1.2,us,usp0002jyp,2022-04-27T22:38:14.578Z,"7 km N of Pantla, Mexico",earthquake,,4.9,,,reviewed,us,hrv
1985-09-19T13:17:47.350Z,18.19,-102.533,27.9,8,mw,,,,1.3,us,usp0002jwe,2022-04-27T22:38:12.247Z,"26 km NW of El Habillal, Mexico",earthquake,,3.8,,,reviewed,us,hrv
1985-07-03T04:36:51.730Z,-4.439,152.828,33,7.3,mw,,,,1,us,usp0002gc3,2022-04-27T22:42:56.047Z,"62 km E of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,nc
1985-05-10T15:35:50.590Z,-5.599,151.045,26.7,7.2,mw,,,,1.3,us,usp0002en1,2022-04-27T22:46:54.229Z,"100 km E of Kimbe, Papua New Guinea",earthquake,,3.3,,,reviewed,us,hrv
1985-04-13T03:00:06.780Z,1.622,126.411,50.7,7,mw,,,,1.2,us,usp0002drr,2022-04-27T22:49:01.704Z,"142 km NW of Ternate, Indonesia",earthquake,,,,,reviewed,us,nc
1984-11-20T08:15:16.230Z,5.167,125.124,202.2,7.5,mw,,,,1.3,us,usp000297p,2022-04-27T23:08:14.899Z,"45 km SW of Sarangani, Philippines",earthquake,,2.6,,,reviewed,us,hrv
1984-11-15T02:46:19.880Z,-22.022,170.95,104.7,7.1,mw,,,,1,us,usp000292p,2022-04-27T23:07:24.922Z,"southeast of the Loyalty Islands",earthquake,,,,,reviewed,us,nc
1984-10-15T10:21:07.500Z,-15.86,-173.643,128.4,7.2,mw,,,,1.2,us,usp000286c,2022-04-27T23:10:45.129Z,"19 km ENE of Hihifo, Tonga",earthquake,,,,,reviewed,us,nc
1984-08-06T12:01:52.400Z,-0.086,122.517,242.3,7.4,mw,,,,1.2,us,usp000268f,2022-04-27T23:13:56.807Z,"91 km SW of Gorontalo, Indonesia",earthquake,,,,,reviewed,us,hrv
1984-05-30T07:49:43.660Z,-4.843,151.577,174.4,7.1,mw,,,,1.2,us,usp00024qw,2022-04-27T23:25:31.740Z,"94 km SW of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1984-03-24T09:44:02.600Z,44.117,148.192,44.4,7.2,mw,,,,1.2,us,usp00022y2,2022-04-27T23:31:42.532Z,"123 km ENE of Shikotan, Russia",earthquake,,,,,reviewed,us,hrv
1984-03-06T02:17:21.260Z,29.384,138.935,457.4,7.4,mw,,,,1,us,usp00022fa,2022-04-27T23:28:52.551Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,hrv
1984-03-05T03:33:50.990Z,8.147,123.762,649.1,7.3,mw,,,,0.9,us,usp00022es,2022-04-27T23:28:33.557Z,"4 km NNW of Tabid, Philippines",earthquake,,,,,reviewed,us,nc
1984-02-07T21:33:21.490Z,-10.012,160.469,18.1,7.6,mw,,,,1.4,us,usp00021u7,2022-04-27T23:34:22.015Z,"85 km SE of Honiara, Solomon Islands",earthquake,,,,,reviewed,us,hrv
1984-01-01T09:03:38.850Z,33.683,136.894,368.1,7.2,mw,,,,1.2,us,usp00020z7,2022-04-27T23:37:08.062Z,"77 km ESE of Owase, Japan",earthquake,,0.9,,,reviewed,us,nc
1983-12-02T03:09:05.660Z,14.066,-91.924,67.1,7,mw,,,,1.1,us,usp000207b,2022-04-27T23:40:04.239Z,"25 km S of Champerico, Guatemala",earthquake,,2,,,reviewed,us,nc
1983-11-24T05:30:34.230Z,-7.481,128.168,178.5,7.3,mw,,,,1.2,us,usp000200r,2022-04-27T23:45:57.945Z,"172 km NE of Lospalos, Timor Leste",earthquake,,2.2,,,reviewed,us,nc
1983-08-17T10:55:54.130Z,55.867,161.287,62.6,7.1,mw,,,,1.2,us,usp0001xqy,2022-04-27T23:53:18.132Z,"57 km SSE of Klyuchi, Russia",earthquake,,5.4,,,reviewed,us,nc
1983-05-26T02:59:59.600Z,40.462,139.102,23.7,7.4,mw,,,,1.1,us,usp0001vmy,2022-04-28T00:02:47.923Z,"83 km WNW of Noshiro, Japan",earthquake,,1.7,,,reviewed,us,nc
1983-04-12T12:07:54.520Z,-4.843,-78.103,104.2,7,mw,,,,1.2,us,usp0001uct,2022-04-28T00:06:31.555Z,"92 km NNE of La Peca, Peru",earthquake,,3.2,,,reviewed,us,nc
1983-04-03T02:50:01.180Z,8.717,-83.123,37,7.1,mw,,,,1,us,usp0001u4p,2022-04-28T00:04:16.688Z,"12 km N of Golfito, Costa Rica",earthquake,,,,,reviewed,us,nc
1983-03-18T09:05:50.000Z,-4.883,153.581,88.8,7.6,ms,,,,1.3,us,usp0001tr1,2022-04-28T00:10:18.946Z,"157 km ESE of Kokopo, Papua New Guinea",earthquake,,3,,9,reviewed,us,us
1982-08-05T20:32:52.950Z,-12.597,165.931,30.7,7,mw,,,,1.4,us,usp0001nvd,2022-04-28T00:28:49.587Z,"207 km S of Lata, Solomon Islands",earthquake,,9.4,,,reviewed,us,nc
1982-07-23T14:23:53.570Z,36.194,141.702,36.6,7.1,mw,,,,1,us,usp0001nkk,2022-04-28T00:33:06.859Z,"93 km ENE of Hasaki, Japan",earthquake,,3.4,,,reviewed,us,nc
1982-07-04T01:20:06.800Z,27.929,136.967,536,7.1,mw,,,,1,us,usp0001n8w,2022-04-28T00:31:11.252Z,"west of the Bonin Islands, Japan",earthquake,,,,,reviewed,us,nc
1982-06-19T06:21:58.540Z,13.332,-89.387,73,7.29,mw,,,,,iscgem,iscgem597450,2022-04-28T00:35:09.375Z,"18 km SSW of La Libertad, El Salvador",earthquake,,5.2,0.1,,reviewed,iscgem,iscgem
1982-06-07T10:59:40.160Z,16.558,-98.358,33.8,7,ms,,,,1.1,us,usp0001mrg,2022-04-28T00:34:03.629Z,"5 km NNW of San Juan Bautista Lo de Soto, Mexico",earthquake,,2.8,,20,reviewed,us,us
1982-01-11T06:10:06.490Z,13.752,124.358,45.7,7.1,ms,,,,1.1,us,usp0001hze,2022-04-28T00:44:16.583Z,"4 km SW of Gigmoto, Philippines",earthquake,,3.7,,19,reviewed,us,us
1981-10-25T03:22:15.570Z,18.048,-102.084,33,7.3,ms,,,,1.2,us,usp0001gnv,2022-04-28T00:51:52.451Z,"7 km NNE of Petacalco, Mexico",earthquake,,,,16,reviewed,us,us
1981-09-01T09:29:31.540Z,-14.96,-173.085,25,7.7,ms,,,,1.2,us,usp0001fkx,2022-04-28T00:52:27.144Z,"133 km NE of Hihifo, Tonga",earthquake,,,,13,reviewed,us,us
1981-07-15T07:59:08.470Z,-17.26,167.601,30,7,ms,,,,1,us,usp0001eq4,2022-04-28T01:00:09.104Z,"92 km NW of Port-Vila, Vanuatu",earthquake,,,,18,reviewed,us,us
1981-07-06T03:08:24.180Z,-22.293,171.742,33,7,ms,,,,0.9,us,usp0001ej2,2022-04-28T00:59:38.701Z,"southeast of the Loyalty Islands",earthquake,,,,14,reviewed,us,us
1981-01-30T08:52:44.100Z,51.744,176.274,33,7,ms,,,,,us,usp0001byq,2022-04-28T01:16:05.328Z,"243 km ESE of Attu Station, Alaska",earthquake,,,,,reviewed,us,us
1980-11-08T10:27:34.000Z,41.117,-124.253,19,7.2,mw,,,,,us,usp0001aq1,2022-04-28T01:20:13.409Z,"11 km WSW of Big Lagoon, California",earthquake,,,,,reviewed,us,01023
1980-10-25T11:00:05.100Z,-21.89,169.853,33,7.2,ms,,,,,us,usp0001aez,2022-04-28T01:25:30.987Z,"207 km E of Tadine, New Caledonia",earthquake,,,,,reviewed,us,us
1980-07-17T19:42:23.200Z,-12.525,165.916,33,7.9,ms,,,,,us,usp00018y0,2022-04-28T01:33:04.950Z,"199 km S of Lata, Solomon Islands",earthquake,,,,,reviewed,us,us
1980-07-08T23:19:19.800Z,-12.41,166.381,33,7.5,ms,,,,,us,usp00018r3,2022-04-28T01:31:52.392Z,"196 km SSE of Lata, Solomon Islands",earthquake,,,,,reviewed,us,us
1980-02-23T05:51:03.200Z,43.53,146.753,44,7,ms,,,,,us,usp00015mw,2022-04-28T01:45:20.319Z,"30 km S of Shikotan, Russia",earthquake,,,,,reviewed,us,us
1979-12-12T07:59:03.300Z,1.598,-79.358,24,7.7,ms,,,,,us,usp00014ey,2022-04-27T14:45:11.537Z,"",earthquake,,,,,reviewed,us,us
1979-10-23T09:51:06.700Z,-10.615,161.284,22,7.1,ms,,,,,us,usp00013nn,2022-04-27T14:53:11.543Z,"71 km WSW of Kirakira, Solomon Islands",earthquake,,,,,reviewed,us,us
1979-09-12T05:17:51.400Z,-1.679,136.04,5,7.9,ms,,,,,us,usp00012wp,2022-04-27T14:54:40.458Z,"55 km S of Biak, Indonesia",earthquake,,,,,reviewed,us,us
1979-03-14T11:07:16.300Z,17.813,-101.276,49,7.6,ms,,,,,us,usp0000zbw,2022-04-27T15:11:51.251Z,"12 km SSE of Vallecitos de Zaragoza, Mexico",earthquake,,,,,reviewed,us,us
1979-02-28T21:27:06.100Z,60.642,-141.593,15,7.1,ms,,,,,us,usp0000z2a,2022-04-27T15:15:34.153Z,"113 km SE of McCarthy, Alaska",earthquake,,,,,reviewed,ag,us
1978-11-29T19:52:47.600Z,16.01,-96.591,18,7.7,ms,,,,,us,usp0000xp7,2022-04-27T15:23:05.774Z,"2 km ESE of San Agustín Loxicha, Mexico",earthquake,,,,,reviewed,us,us
1978-11-05T22:02:07.100Z,-11.132,162.136,33,7.1,ms,,,,,us,usp0000x9z,2022-04-27T15:21:20.917Z,"78 km SSE of Kirakira, Solomon Islands",earthquake,,,,,reviewed,us,us
1978-08-23T00:38:32.200Z,10.204,-85.222,56,7,ms,,,,,us,usp0000w5v,2022-04-27T15:30:30.095Z,"19 km N of Nandayure, Costa Rica",earthquake,,,,,reviewed,us,us
1978-06-17T15:11:33.500Z,-17.098,-172.264,33,7,ms,,,,,us,usp0000v3r,2022-04-27T15:37:27.715Z,"206 km SE of Hihifo, Tonga",earthquake,,,,,reviewed,us,us
1978-06-12T08:14:26.400Z,38.19,142.028,44,7.7,ms,,,,,us,usp0000v0f,2022-04-27T15:35:52.670Z,"68 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-03-24T19:47:50.700Z,44.244,148.862,33,7.6,ms,,,,,us,usp0000tmy,2022-04-27T15:52:09.988Z,"134 km SE of Kuril’sk, Russia",earthquake,,,,,reviewed,us,us
1978-03-23T03:15:20.300Z,44.932,148.439,33,7.5,ms,,,,,us,usp0000tjh,2022-04-27T15:51:17.730Z,"55 km SE of Kuril’sk, Russia",earthquake,,,,,reviewed,us,us
1977-07-29T11:15:45.300Z,-8.031,155.538,33,7.2,ms,,,,,us,usp0000px4,2022-04-27T16:20:38.574Z,"143 km W of Gizo, Solomon Islands",earthquake,,,,,reviewed,us,us
1977-04-21T04:24:09.600Z,-9.965,160.731,33,7.5,ms,,,,,us,usp0000nh4,2022-04-27T16:30:14.307Z,"103 km SE of Honiara, Solomon Islands",earthquake,,,,,reviewed,us,us
1977-04-20T23:49:13.100Z,-9.844,160.822,33,7.5,ms,,,,,us,usp0000ngh,2022-04-27T16:29:55.212Z,"105 km ESE of Honiara, Solomon Islands",earthquake,,,,,reviewed,us,us
1977-04-20T23:42:50.500Z,-9.89,160.348,19,7.5,ms,,,,,us,usp0000ngg,2022-04-27T16:29:48.927Z,"66 km SE of Honiara, Solomon Islands",earthquake,,,,,reviewed,us,us
1977-04-02T07:15:22.700Z,-16.696,-172.095,33,7.6,ms,,,,,us,usp0000n82,2022-04-27T16:28:06.416Z,"199 km ESE of Hihifo, Tonga",earthquake,,,,,reviewed,us,us
1976-10-29T02:51:07.600Z,-4.517,139.918,33,7.1,ms,,,,,us,usp0000k3d,2022-04-27T16:51:31.288Z,"226 km SSW of Abepura, Indonesia",earthquake,,,,,reviewed,us,us
1976-08-16T16:11:07.300Z,6.262,124.023,33,7.9,ms,,,,,us,usp0000hvb,2022-04-27T16:55:09.602Z,"19 km WNW of Palimbang, Philippines",earthquake,,,,,reviewed,us,us
1976-07-11T20:41:47.500Z,7.409,-78.127,3,7,ms,,,,,us,usp0000h9g,2022-04-27T16:57:05.924Z,"12 km SSE of Jaqué, Panama",earthquake,,,,,reviewed,us,us
1976-06-25T19:18:56.900Z,-4.603,140.091,33,7.1,ms,,,,,us,usp0000h1p,2022-04-27T17:03:54.184Z,"214 km NW of Kiunga, Papua New Guinea",earthquake,,,,,reviewed,us,us
1976-02-04T09:01:43.400Z,15.324,-89.101,5,7.5,mw,,,,,us,usp0000ex3,2022-04-27T17:15:28.672Z,"7 km N of Los Amates, Guatemala",earthquake,,,,,reviewed,us,01000
1976-01-21T10:05:24.100Z,44.915,149.123,41,7,ms,,,,,us,usp0000ekj,2022-04-27T17:21:50.773Z,"104 km ESE of Kuril’sk, Russia",earthquake,,,,,reviewed,us,us
1975-12-26T15:56:38.700Z,-16.264,-172.467,33,7.8,ms,,,,,us,usp0000e2t,2022-04-27T17:25:56.402Z,"146 km ESE of Hihifo, Tonga",earthquake,,,,,reviewed,us,us
1975-11-29T14:47:40.100Z,19.333,-155.0015,8.636,7.7,mw,31,205,,0.09,hv,hv19755025,2022-04-27T17:29:04.164Z,"17 km SSW of Leilani Estates, Hawaii",earthquake,1.03,0.51,,0,reviewed,hv,hv
1975-10-31T08:28:02.600Z,12.54,125.993,50,7.2,ms,,,,,us,usp0000dc1,2022-04-27T17:31:41.196Z,"66 km ENE of Alugan, Philippines",earthquake,,,,,reviewed,us,us
1975-10-06T22:24:16.200Z,-12.519,166.499,54,7,ms,,,,,us,usp0000d2p,2022-04-27T17:29:38.123Z,"188 km NW of Sola, Vanuatu",earthquake,,,,,reviewed,us,us
1975-07-20T19:54:27.700Z,-7.104,155.152,44,7.7,ms,,,,,us,usp0000c2s,2022-04-27T17:38:20.414Z,"94 km SSW of Panguna, Papua New Guinea",earthquake,,,,,reviewed,us,us
1975-07-20T14:37:39.900Z,-6.59,155.054,49,7.9,ms,,,,,us,usp0000c24,2022-04-27T17:38:17.187Z,"56 km WSW of Panguna, Papua New Guinea",earthquake,,,,,reviewed,us,us
1975-06-10T13:47:14.500Z,43.024,147.734,15,7,ms,,,,,us,usp0000bdp,2022-04-27T17:41:28.778Z,"118 km SE of Shikotan, Russia",earthquake,,,,,reviewed,us,us
1975-02-04T11:36:07.500Z,40.641,122.58,33,7,mw,,,,,us,usp00009ss,2022-04-27T17:52:30.255Z,"6 km E of Dashiqiao, China",earthquake,,,,,reviewed,us,01020
1975-02-02T08:43:39.100Z,53.113,173.497,10,7.6,ms,,,,,us,usp00009ry,2022-04-27T17:52:16.370Z,"36 km NE of Attu Station, Alaska",earthquake,,,,,reviewed,us,us
1974-11-09T12:59:49.800Z,-12.5,-77.786,6,7.2,ms,,,,,us,usp00008qy,2022-04-27T18:01:22.924Z,"87 km SW of Callao, Peru",earthquake,,,,,reviewed,us,us
1974-10-23T06:14:54.000Z,-8.42,154.034,48,7.2,ms,,,,,us,usp00008hm,2022-04-27T18:06:01.669Z,"282 km SW of Panguna, Papua New Guinea",earthquake,,,,,reviewed,us,us
1974-10-03T14:21:29.100Z,-12.265,-77.795,13,7.6,ms,,,,,us,usp0000888,2022-04-27T18:03:32.760Z,"77 km WSW of Callao, Peru",earthquake,,,,,reviewed,us,us
1974-07-13T01:18:22.800Z,7.747,-77.688,12,7.3,ms,,,,,us,usp000072y,2022-04-27T18:15:22.050Z,"33 km SSW of Boca de Cupé, Panama",earthquake,,,,,reviewed,us,us
1974-02-01T03:12:33.100Z,-7.383,155.575,40,7.1,ms,,,,,us,usp000053r,2022-04-27T18:27:48.912Z,"118 km S of Panguna, Papua New Guinea",earthquake,,,,,reviewed,us,us
1974-01-31T23:30:05.300Z,-7.461,155.894,34,7,ms,,,,,us,usp000053h,2022-04-27T18:32:34.437Z,"126 km NW of Gizo, Solomon Islands",earthquake,,,,,reviewed,us,us
1974-01-10T08:51:13.300Z,-14.434,166.863,34,7.2,ms,,,,,us,usp00004vu,2022-04-27T18:31:19.283Z,"70 km NNW of Port-Olry, Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-29T00:19:31.100Z,-15.117,166.896,47,7.2,ms,,,,,us,usp00004py,2022-04-27T18:34:15.394Z,"20 km WSW of Port-Olry, Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-28T13:41:45.800Z,-14.464,166.601,26,7.5,ms,,,,,us,usp00004p9,2022-04-27T18:34:08.158Z,"81 km NW of Port-Olry, Vanuatu",earthquake,,,,,reviewed,us,us
1973-06-24T02:43:25.500Z,43.318,146.442,50,7.1,ms,,,,,us,usp00002bv,2022-04-27T18:49:20.760Z,"58 km SSW of Shikotan, Russia",earthquake,,,,,reviewed,us,us
1973-06-17T03:55:02.900Z,43.233,145.785,48,7.7,ms,,,,,us,usp0000270,2022-04-27T18:48:40.832Z,"19 km ESE of Nemuro, Japan",earthquake,,,,,reviewed,us,us
1973-03-17T08:30:51.800Z,13.372,122.787,33,7,ms,,,,,us,usp00000z7,2022-04-27T18:57:23.959Z,"13 km ENE of San Andres, Philippines",earthquake,,,,,reviewed,us,us
1973-02-28T06:37:49.500Z,50.486,156.584,27,7.2,ms,,,,,us,usp00000rx,2022-04-27T19:02:04.426Z,"38 km ESE of Severo-Kuril’sk, Russia",earthquake,,,,,reviewed,us,us
1973-01-30T21:01:12.500Z,18.481,-102.996,43,7.5,ms,,,,,us,usp00000bf,2022-04-27T19:04:06.626Z,"35 km SW of Aguililla, Mexico",earthquake,,,,,reviewed,us,us
1972-12-04T10:16:12.680Z,33.362,140.827,55,7.4,mw,,,,,iscgem,iscgem765618,2022-04-26T20:31:41.378Z,"200 km SSE of Tateyama, Japan",earthquake,,4.6,0.3,,reviewed,iscgem,iscgem
1972-12-02T00:19:52.560Z,6.405,126.64,60,8,mw,,,,,iscgem,iscgem765501,2022-04-26T20:31:10.009Z,"51 km E of Pondaguitan, Philippines",earthquake,,4.8,0.3,,reviewed,iscgem,iscgem
1972-11-02T19:55:22.110Z,-20.122,168.949,20,7,mw,,,,,iscgem,iscgem766936,2022-04-26T20:33:55.904Z,"Loyalty Islands, New Caledonia",earthquake,,12.3,0.3,,reviewed,iscgem,iscgem
1972-08-17T23:44:09.360Z,-6.05,152.932,20,7.5,mw,,,,,iscgem,iscgem770672,2022-04-26T20:45:25.140Z,"202 km SSE of Kokopo, Papua New Guinea",earthquake,,7.9,0.3,,reviewed,iscgem,iscgem
1972-07-30T21:45:17.520Z,56.724,-135.853,25,7.6,mw,,,,,iscgem,iscgem772060,2022-04-26T20:47:40.224Z,"Southeastern Alaska",earthquake,,3.8,0.3,,reviewed,iscgem,iscgem
1972-06-11T16:41:04.650Z,3.752,124.221,330.8,7.72,mw,,,,,iscgem,iscgem772416,2022-04-26T20:48:29.750Z,"228 km SW of Sarangani, Philippines",earthquake,,5.4,0.1,,reviewed,iscgem,iscgem
1972-05-22T20:45:57.760Z,-17.76,-175.066,222.1,7.06,mw,,,,,iscgem,iscgem773729,2022-04-26T20:51:25.213Z,"151 km NW of Neiafu, Tonga",earthquake,,6,0.1,,reviewed,iscgem,iscgem
1972-04-28T23:32:11.450Z,-5.154,154.191,409.9,7.2,mw,,,,,iscgem,iscgem774887,2022-04-26T20:53:31.918Z,"192 km NW of Panguna, Papua New Guinea",earthquake,,6.2,0.1,,reviewed,iscgem,iscgem
1972-02-29T09:23:01.950Z,33.453,140.929,59.8,7.16,mw,,,,,iscgem,iscgem776553,2022-04-26T20:56:48.965Z,"195 km SSE of Tateyama, Japan",earthquake,,5.1,0.48,,reviewed,iscgem,iscgem
1972-02-14T23:29:53.170Z,-11.481,166.339,101.8,7.4,mw,,,,,iscgem,iscgem776200,2022-04-26T20:55:59.400Z,"102 km SE of Lata, Solomon Islands",earthquake,,5.2,0.4,,reviewed,iscgem,iscgem
1972-01-23T21:17:54.540Z,-13.248,166.407,35,7.05,mw,,,,,iscgem,iscgem777164,2022-04-26T20:57:52.904Z,"142 km WNW of Sola, Vanuatu",earthquake,,17.8,0.35,,reviewed,iscgem,iscgem
1971-12-15T08:29:57.020Z,55.959,163.269,27.5,7.62,mw,,,,,iscgem,iscgem777750,2022-04-26T20:59:24.103Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,,3.9,0.4,,reviewed,iscgem,iscgem
1971-11-24T19:35:33.550Z,52.803,159.199,125,7.3,mw,,,,,iscgem,iscgem778805,2022-04-26T21:01:44.327Z,"48 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,,4.8,0.2,,reviewed,iscgem,iscgem
1971-11-21T05:57:12.850Z,-11.857,166.557,113.1,7.1,mw,,,,,iscgem,iscgem778697,2022-04-26T21:01:29.237Z,"150 km SSE of Lata, Solomon Islands",earthquake,,5.3,0.3,,reviewed,iscgem,iscgem
1971-09-05T18:35:30.080Z,46.505,141.199,18.1,7.3,mw,,,,,iscgem,iscgem779972,2022-04-26T21:04:09.400Z,"49 km W of Gornozavodsk, Russia",earthquake,,3.8,0.3,,reviewed,iscgem,iscgem
1971-08-02T07:24:58.820Z,41.415,143.416,54.8,7.12,mw,,,,,iscgem,iscgem780829,2022-04-26T21:07:37.266Z,"134 km SE of Shizunai-furukawach?, Japan",earthquake,,5,0.36,,reviewed,iscgem,iscgem
1971-07-27T02:02:49.900Z,-2.839,-77.322,120,7.42,mw,,,,,iscgem,iscgem782797,2022-04-26T21:13:12.194Z,"103 km ESE of Sucúa, Ecuador",earthquake,,4.7,0.1,,reviewed,iscgem,iscgem
1971-07-26T01:23:22.790Z,-4.817,153.172,40,8.1,mw,,,,,iscgem,iscgem782684,2022-04-26T21:12:33.159Z,"113 km ESE of Kokopo, Papua New Guinea",earthquake,,6.3,0.3,,reviewed,iscgem,iscgem
1971-07-19T00:14:46.840Z,-5.754,153.868,35,7.05,mw,,,,,iscgem,iscgem782440,2022-04-26T21:11:36.584Z,"189 km WNW of Panguna, Papua New Guinea",earthquake,,5.1,0.41,,reviewed,iscgem,iscgem
1971-07-14T06:11:30.570Z,-5.524,153.85,40,8,mw,,,,,iscgem,iscgem782181,2022-04-26T21:10:32.496Z,"201 km WNW of Panguna, Papua New Guinea",earthquake,,46.8,0.3,,reviewed,iscgem,iscgem
1971-01-10T07:17:05.780Z,-3.184,139.722,30,7.7,mw,,,,,iscgem,iscgem788036,2022-04-26T21:23:43.470Z,"120 km WSW of Abepura, Indonesia",earthquake,,4.6,0.2,,reviewed,iscgem,iscgem
1970-12-10T04:34:41.860Z,-4.026,-80.542,25,7.2,mw,,,,,iscgem,iscgem789028,2022-04-27T14:07:32.206Z,"15 km SE of Cañaveral, Peru",earthquake,,4,0.3,,reviewed,iscgem,iscgem
1970-08-30T17:46:10.140Z,52.301,151.613,647.6,7.31,mw,,,,,iscgem,iscgem793336,2022-04-26T21:33:55.658Z,"Sea of Okhotsk",earthquake,,6.8,0.1,,reviewed,iscgem,iscgem
1970-07-31T17:08:05.560Z,-1.597,-72.532,644.8,8,mw,,,,,iscgem,iscgem794176,2022-04-26T21:36:51.645Z,"95 km N of San Antonio del Estrecho, Peru",earthquake,,6.3,0.1,,reviewed,iscgem,iscgem
1970-07-25T22:41:14.280Z,32.053,131.782,45,7,mw,,,,,iscgem,iscgem794013,2022-04-26T21:35:47.027Z,"28 km ESE of Takanabe, Japan",earthquake,,5.1,0.3,,reviewed,iscgem,iscgem
1970-06-24T13:09:13.290Z,51.692,-131.055,18.3,7.37,mw,,,,,iscgem,iscgem794827,2022-04-26T21:38:14.316Z,"296 km S of Prince Rupert, Canada",earthquake,,7.4,0.27,,reviewed,iscgem,iscgem
1970-05-31T20:23:29.780Z,-9.183,-78.737,45,7.9,mw,,,,,iscgem,iscgem796163,2022-04-26T21:41:16.599Z,"20 km WSW of Chimbote, Peru",earthquake,,4.9,0.3,,reviewed,iscgem,iscgem
1970-05-27T12:05:07.570Z,27.236,140.23,390,7.12,mw,,,,,iscgem,iscgem796043,2022-04-26T21:40:45.620Z,"Bonin Islands, Japan region",earthquake,,5.2,0.1,,reviewed,iscgem,iscgem
1970-04-29T14:01:35.980Z,14.52,-92.653,35,7.3,mw,,,,,iscgem,iscgem797311,2022-04-26T21:44:14.943Z,"33 km SW of Puerto Madero, Mexico",earthquake,,16.6,0.3,,reviewed,iscgem,iscgem
1970-02-28T10:52:33.580Z,52.487,-174.915,164.1,7.11,mw,,,,,iscgem,iscgem799531,2022-04-26T21:49:42.296Z,"58 km WNW of Atka, Alaska",earthquake,,5,0.1,,reviewed,iscgem,iscgem
1970-01-10T12:07:07.250Z,6.785,126.682,40,7.2,mw,,,,,iscgem,iscgem799944,2022-04-26T21:50:18.745Z,"38 km SE of Lukatan, Philippines",earthquake,,5.2,0.43,,reviewed,iscgem,iscgem
1969-11-22T23:09:40.400Z,57.65,163.554,35,7.44,mw,,,,,iscgem,iscgem802552,2022-04-26T21:52:55.497Z,"171 km NNE of Ust’-Kamchatsk Staryy, Russia",earthquake,,3.9,0.45,,reviewed,iscgem,iscgem
1969-08-14T14:19:04.620Z,43.313,147.647,27.5,7.12,mw,,,,,iscgem,iscgem805782,2022-04-26T22:00:51.846Z,"92 km SE of Shikotan, Russia",earthquake,,3.9,0.46,,reviewed,iscgem,iscgem
1969-08-11T21:27:36.700Z,43.416,147.814,28.6,8.2,mw,,,,,iscgem,iscgem805430,2022-04-26T21:59:33.447Z,"97 km ESE of Shikotan, Russia",earthquake,,4.6,0.3,,reviewed,iscgem,iscgem
1969-04-21T07:19:28.920Z,32.15,131.938,38.6,7.02,mw,,,,,iscgem,iscgem810045,2022-04-26T22:09:30.818Z,"41 km E of Takanabe, Japan",earthquake,,5,0.41,,reviewed,iscgem,iscgem
1969-02-11T22:16:13.050Z,-6.784,126.581,430.5,7.22,mw,,,,,iscgem,iscgem812115,2022-04-26T22:12:00.903Z,"187 km N of Baukau, Timor Leste",earthquake,,6.6,0.1,,reviewed,iscgem,iscgem
1969-01-30T10:29:41.930Z,4.569,127.306,60,7.6,mw,,,,,iscgem,iscgem813688,2022-04-26T22:14:03.690Z,"224 km ESE of Sarangani, Philippines",earthquake,,4.9,0.3,,reviewed,iscgem,iscgem
1969-01-19T18:50:53.820Z,-14.849,167.345,112.9,7.1,mw,,,,,iscgem,iscgem813304,2022-04-26T22:13:43.241Z,"36 km NE of Port-Olry, Vanuatu",earthquake,,5.3,0.3,,reviewed,iscgem,iscgem
1969-01-05T13:26:43.360Z,-7.97,158.888,60,7.04,mw,,,,,iscgem,iscgem812898,2022-04-26T22:13:20.122Z,"79 km WNW of Buala, Solomon Islands",earthquake,,6.2,0.47,,reviewed,iscgem,iscgem
1968-10-23T21:04:44.660Z,-3.33,143.286,15,7,mw,,,,,iscgem,iscgem816232,2022-04-26T22:19:11.204Z,"45 km WNW of Wewak, Papua New Guinea",earthquake,,4,0.2,,reviewed,iscgem,iscgem
1968-10-07T19:20:20.890Z,26.358,140.635,500,7.31,mw,,,,,iscgem,iscgem815709,2022-04-26T22:18:48.734Z,"Bonin Islands, Japan region",earthquake,,6.5,0.1,,reviewed,iscgem,iscgem
1968-08-18T18:38:32.400Z,-10.188,159.914,543.1,7.27,mw,,,,,iscgem,iscgem818136,2022-04-26T22:24:46.879Z,"58 km SSE of Malango, Solomon Islands",earthquake,,7.6,0.1,,reviewed,iscgem,iscgem
